87 66 93 77 97
53 86 49 61 74
92 85 62 23 60
46 99 91 80 96
35 70 96 24 39
66 47 53 98 61
92 95 52 98 32
58 33 31 11 50
61 62 51 22 39
93 78 49 32 45
75 38 65 61 20
56 96 99 44 40
52 61 57 62 25
24 85 72 30 46
39 84 43 38 48
57 11 77 78 93
28 11 76 33 49
82 12 33 23 87
98 58 39 54 71
26 64 47 54 50
38 20 59 45 10
95 62 83 44 86
60 83 84 91 84
85 94 75 80 91
78 18 65 57 18
16 75 82 68 52
50 15 13 95 62
89 81 72 68 90
13 39 37 96 81
95 71 15 64 53
79 19 52 77 37
11 93 12 63 69
70 86 49 69 53
89 20 55 95 68
16 49 14 10 52
97 84 61 86 74
39 74 78 93 85
25 12 65 32 38
15 54 32 19 90
95 44 64 30 62
76 55 81 89 81
49 22 40 62 20
35 88 40 22 63
21 83 95 48 60
51 90 56 22 11
42 92 35 40 36
81 41 71 10 72
34 74 16 27 48
72 21 43 33 78
47 45 91 96 36
22 92 69 34 16
12 38 22 91 35
18 80 62 56 63
63 62 73 17 88
62 23 32 17 73
95 54 18 19 14
38 18 61 69 29
93 96 73 32 46
24 66 22 11 98
32 25 83 11 92
46 90 77 69 14
81 74 10 75 78
18 98 99 78 75
14 78 94 43 41
14 83 16 31 47
43 58 48 19 54
79 68 96 96 73
71 34 48 67 75
94 24 24 58 22
69 51 31 70 72
27 58 52 21 27
25 84 50 38 14
85 99 82 21 39
51 16 86 18 40
87 71 99 70 79
47 26 55 73 28
32 69 64 34 12
87 63 94 46 96
12 77 78 28 89
54 59 43 73 39
90 39 50 83 59
56 70 91 56 35
25 79 56 77 67
14 49 89 38 61
94 82 25 11 82
88 70 43 41 97
27 56 28 35 74
25 29 25 34 24
44 86 35 46 45
48 12 86 66 65
13 71 45 91 28
97 98 91 71 64
28 77 56 19 32
55 84 82 43 41
46 99 25 85 41
93 26 14 10 18
72 94 16 57 94
12 22 54 71 63
30 48 64 35 93
64 92 12 39 71
54 37 96 10 58
54 19 60 20 17
49 22 66 80 18
77 39 55 65 70
55 65 62 99 58
38 84 51 16 70
45 96 87 69 38
85 32 60 86 51
76 29 77 16 91
36 61 59 57 85
13 80 53 72 95
24 95 49 33 80
16 82 66 97 99
51 44 68 38 30
96 61 64 96 55
21 78 57 36 25
91 78 26 76 63
84 78 40 27 76
61 56 77 92 40
61 33 18 26 56
33 80 15 34 77
98 91 83 79 29
73 61 69 87 23
20 69 75 63 31
82 20 92 78 73
87 34 23 37 94
29 74 95 56 26
88 76 16 70 77
28 93 50 87 63
86 95 54 32 75
80 70 91 66 56
98 94 70 71 65
35 53 98 36 25
75 40 58 71 57
19 68 21 26 69
48 54 81 10 91
88 72 35 24 59
56 32 76 64 76
14 75 25 66 51
37 67 65 44 66
48 33 61 43 50
97 25 98 87 28
51 51 32 14 76
62 71 15 66 50
78 25 93 21 35
97 17 81 31 51
14 39 17 66 51
47 99 42 86 69
74 68 30 83 51
12 78 55 53 68
79 44 17 97 20
37 23 92 35 83
81 60 55 10 94
97 36 56 10 73
78 60 41 72 95
90 54 46 89 91
16 91 53 74 96
45 90 97 70 43
11 89 18 79 83
83 90 19 54 87
76 13 53 30 32
11 34 73 95 71
61 38 31 67 65
69 13 36 52 75
11 34 10 53 90
30 10 97 33 20
63 61 79 62 59
59 54 44 58 26
55 89 45 17 83
78 35 80 75 92
40 67 11 34 25
76 39 50 73 69
44 60 84 39 56
83 64 86 53 60
48 64 13 49 89
39 73 98 20 35
76 87 75 23 43
10 28 59 61 80
78 44 31 49 20
75 28 76 22 38
77 82 36 24 32
33 46 22 30 99
34 95 16 29 89
98 90 47 66 14
10 40 81 18 65
95 14 86 99 67
57 67 33 85 41
84 64 18 28 16
77 61 56 95 59
43 14 32 37 95
39 81 17 83 21
90 29 49 19 36
14 96 17 35 51
76 32 44 84 58
80 61 17 20 99
39 31 32 34 74
36 33 87 88 78
72 82 18 59 85
62 34 57 77 27
51 83 73 58 69
99 98 12 30 86
42 88 68 36 38
33 23 70 76 11
92 45 78 80 59
77 76 41 28 26
77 67 27 74 77
41 66 23 54 27
19 80 84 50 42
83 72 10 75 46
28 59 12 70 37
95 73 94 94 73
25 90 78 55 16
73 50 21 83 44
22 29 22 30 62
19 70 30 20 47
63 30 59 75 25
72 75 82 29 54
28 13 10 98 73
76 79 60 25 38
75 97 78 93 63
61 40 82 88 29
79 91 87 45 30
86 43 23 99 22
34 20 85 58 36
59 44 60 96 75
56 61 60 79 79
53 53 70 79 88
98 20 50 72 21
52 14 98 38 68
26 38 23 73 90
73 92 48 57 52
46 66 12 31 68
97 82 16 60 29
10 74 35 80 80
73 24 15 54 74
72 73 30 64 55
40 43 81 37 84
17 62 40 13 27
53 56 42 46 20
82 62 21 38 38
90 23 77 89 41
95 21 22 63 51
10 61 91 51 68
97 39 66 71 52
51 60 97 82 59
59 70 73 25 60
86 86 38 30 16
28 61 98 57 45
73 55 74 63 53
96 88 72 90 49
93 58 98 23 87
78 77 88 95 41
95 57 89 78 34
37 54 60 30 87
68 96 37 71 81
27 79 45 89 15
94 50 72 13 79
54 79 50 88 43
95 89 82 82 48
98 70 89 51 85
19 26 95 39 44
37 39 78 66 55
23 16 84 98 23
36 99 50 87 12
37 79 97 65 56
98 44 65 14 82
41 50 64 92 74
77 30 14 95 66
65 84 20 40 92
84 28 33 94 21
20 51 21 24 76
14 63 32 69 96
99 98 56 22 94
66 52 14 71 66
55 92 37 40 90
13 71 33 78 70
49 29 42 22 49
18 32 66 83 98
60 36 89 31 92
79 57 54 49 10
10 30 77 42 11
23 32 93 30 17
83 70 61 55 34
56 51 47 67 68
65 60 38 94 55
22 75 95 26 13
91 41 15 55 13
43 37 97 79 90
38 71 55 77 30
54 22 66 88 56
94 48 69 50 67
29 62 20 79 10
35 58 18 20 24
32 44 21 84 30
24 74 31 72 70
97 31 17 29 42
67 62 38 39 38
89 15 74 67 36
99 74 46 57 29
34 70 48 15 83
15 44 71 73 60
38 65 28 95 96
95 49 12 24 43
54 55 15 31 23
76 25 10 56 51
10 20 21 40 24
89 80 64 45 33
72 65 73 11 65
12 41 44 63 90
44 32 18 96 24
23 72 27 97 78
20 25 37 25 34
31 94 18 64 63
25 60 29 24 95
57 43 56 37 20
62 87 64 27 18
96 71 67 92 72
64 35 95 99 23
23 97 66 29 69
74 30 67 87 56
95 81 13 56 70
58 90 66 29 62
15 15 28 46 93
64 81 39 87 16
69 75 42 73 10
77 99 88 69 15
13 88 95 15 35
67 19 35 31 24
44 37 53 22 91
65 42 56 21 29
79 33 99 68 27
21 28 73 20 92
54 54 82 25 81
11 61 20 25 63
88 24 75 90 64
29 68 29 87 70
96 62 54 82 46
26 21 26 94 57
88 91 64 97 10
13 92 95 79 27
60 46 41 11 98
38 92 58 44 58
90 55 70 25 94
22 17 18 16 36
22 54 23 76 50
25 36 72 36 99
38 32 86 91 80
87 36 99 13 91
23 60 60 40 81
70 85 12 37 48
26 53 46 76 57
99 43 83 68 75
35 50 84 45 82
77 42 95 91 84
84 47 51 20 24
77 56 51 91 18
38 54 71 83 44
31 87 53 81 28
21 33 29 99 19
91 12 93 47 65
11 48 21 63 37
98 83 60 60 35
37 13 62 30 69
32 39 46 61 24
58 85 41 11 17
15 32 32 76 19
36 22 73 79 60
11 11 70 17 47
88 74 93 70 94
58 42 93 86 67
81 24 29 71 31
11 80 84 25 63
64 28 70 97 98
39 84 28 23 38
29 61 97 22 54
87 64 83 37 56
81 92 44 60 88
11 24 71 38 42
49 89 57 68 27
21 36 43 46 57
21 54 89 85 87
51 97 66 71 56
89 20 35 35 90
28 52 84 27 44
65 83 72 53 52
18 51 15 73 67
64 21 30 89 56
31 57 87 21 13
30 91 26 35 21
37 39 16 12 80
50 36 20 78 11
33 80 16 28 19
96 85 32 58 27
52 65 98 92 20
11 82 47 63 52
53 21 54 92 29
99 77 50 44 42
71 33 58 66 15
31 18 96 72 28
98 36 59 36 89
77 51 49 62 90
29 55 15 43 27
57 50 47 85 62
65 75 56 21 11
97 53 63 83 95
24 77 85 55 67
73 20 91 69 38
63 16 89 15 29
62 62 81 83 62
95 82 14 25 48
43 47 87 50 71
23 28 10 95 60
43 96 86 44 20
84 73 81 29 26
75 34 44 20 62
20 96 31 11 69
39 66 45 86 58
25 14 31 49 58
81 67 69 45 98
75 99 10 82 10
38 13 11 52 81
22 76 41 19 69
16 22 80 92 87
95 60 23 24 45
53 59 77 80 38
64 78 35 49 55
55 33 49 20 42
85 74 59 31 43
75 65 50 89 55
33 42 76 74 70
82 86 14 81 10
59 98 95 21 44
21 95 22 65 31
92 27 54 77 70
91 28 47 75 20
59 38 85 47 37
65 37 97 67 60
98 89 77 21 88
17 25 52 40 66
94 23 67 26 93
22 71 87 92 18
23 45 56 76 10
52 49 87 83 75
27 23 72 90 33
73 38 31 99 72
45 89 94 20 49
62 63 29 88 90
51 98 40 94 53
60 42 42 84 62
85 65 73 78 76
47 61 17 61 55
68 75 33 58 81
66 84 21 82 85
25 55 31 63 44
18 34 22 61 19
56 39 13 51 43
17 46 62 56 89
50 73 13 85 53
73 35 70 51 58
92 31 41 28 53
98 95 14 64 85
97 45 42 60 20
47 86 16 43 91
52 76 19 60 65
70 83 77 74 76
23 84 84 80 18
72 48 37 61 37
63 98 59 92 43
61 62 76 71 55
59 72 82 49 22
18 88 46 23 94
53 89 17 13 24
52 15 86 89 53
17 12 63 50 21
19 31 87 60 34
68 51 23 21 75
31 69 95 43 62
80 63 74 46 78
97 64 71 84 63
78 40 44 38 83
44 44 25 39 27
69 67 78 80 79
58 27 74 27 61
22 63 45 72 92
80 89 43 56 85
81 99 93 55 72
29 63 46 81 98
49 48 99 94 89
66 48 55 85 96
19 11 78 61 71
45 16 12 36 54
55 49 86 80 85
83 80 64 92 90
14 17 70 76 79
41 46 62 33 88
41 52 55 18 58
28 78 51 57 13
99 56 15 69 63
24 73 85 65 52
43 30 55 69 22
96 39 55 93 31
56 66 76 41 83
24 68 52 87 22
34 22 33 62 32
32 23 63 76 43
91 59 62 90 82
27 67 45 10 68
92 80 43 79 92
19 76 64 23 19
43 55 19 73 42
43 76 23 86 63
41 53 18 19 67
71 11 55 40 80
52 16 30 96 91
71 96 71 29 39
13 34 89 86 97
37 12 32 39 94
10 86 41 94 89
14 80 95 36 41
94 85 37 38 96
21 97 93 84 73
62 60 47 51 22
59 26 62 98 12
23 12 19 33 87
30 19 91 19 62
74 97 23 50 79
24 40 59 12 32
43 49 72 46 83
53 88 30 98 78
42 10 40 26 81
37 73 71 65 49
23 55 78 96 24
88 86 93 31 51
15 77 23 95 45
58 82 93 10 76
41 62 86 25 41
62 60 13 81 92
68 42 53 14 47
55 64 70 97 10
53 90 12 63 23
91 68 46 57 27
62 80 36 66 73
91 62 45 29 61
22 98 59 96 52
53 77 42 73 18
37 44 33 13 38
92 59 89 71 34
88 86 20 60 40
94 71 43 88 36
54 15 61 68 10
16 15 80 39 39
35 80 54 36 84
82 66 87 61 39
67 42 43 58 31
80 66 19 10 95
57 15 77 29 44
11 86 28 72 93
47 58 66 73 51
83 40 81 15 31
72 90 77 72 66
21 79 57 86 91
97 63 84 50 16
54 53 56 23 77
66 88 41 89 43
21 22 75 31 71
18 18 11 12 74
66 81 52 91 36
49 25 35 15 77
60 99 45 80 17
79 17 55 84 88
60 15 96 32 14
35 33 85 90 38
12 91 99 85 15
60 83 27 93 54
56 30 32 76 75
67 46 18 52 72
49 99 91 95 80
96 41 36 93 78
76 67 55 33 37
51 16 48 57 21
61 88 28 62 57
71 19 29 82 10
73 36 31 97 68
32 65 66 22 77
55 31 67 23 24
49 79 45 38 19
91 50 81 88 12
60 85 80 50 26
78 25 28 25 21
44 27 67 95 97
60 66 81 15 71
26 38 14 72 41
61 69 93 83 86
79 30 34 74 61
84 68 16 75 55
82 83 62 17 70
69 52 56 16 36
79 98 32 16 65
20 89 22 36 10
34 88 89 49 31
48 46 42 90 26
38 28 81 98 10
15 99 91 78 74
46 21 47 79 49
36 17 74 52 78
73 80 40 23 63
21 69 44 32 22
33 70 62 33 98
79 96 88 97 77
67 13 99 87 24
52 87 55 38 29
77 85 69 14 20
39 45 15 97 34
35 65 50 14 89
76 49 40 77 38
46 97 95 96 36
13 21 83 22 38
99 31 96 12 61
73 16 35 51 98
62 18 61 23 89
24 46 34 13 50
50 54 76 34 30
15 99 26 93 63
41 63 67 44 65
11 39 90 22 51
36 61 80 77 96
11 72 96 68 74
82 67 11 82 45
65 19 44 39 52
15 43 70 18 79
26 62 29 65 30
53 65 60 54 10
67 70 56 48 96
31 42 71 53 47
50 95 88 17 69
37 29 75 33 98
96 31 43 86 57
32 16 10 22 32
19 49 99 19 62
29 30 46 93 72
40 62 83 72 75
18 76 84 98 46
49 96 29 41 52
56 46 10 90 68
49 17 35 51 54
84 75 35 66 71
35 88 71 23 34
71 41 91 18 72
70 17 18 40 19
48 11 90 39 23
37 69 47 51 61
88 70 51 97 80
71 52 29 60 54
25 67 36 24 75
80 69 15 91 86
53 27 40 41 59
21 41 13 34 90
52 38 50 40 33
56 66 32 70 79
47 51 54 24 49
75 82 86 79 57
53 92 35 77 21
19 69 11 47 59
21 63 68 43 71
72 59 41 10 25
20 94 13 71 26
96 17 56 69 79
65 75 37 29 55
40 54 85 74 40
50 59 13 53 53
97 91 20 45 94
31 92 59 18 91
92 70 66 39 11
68 97 21 75 20
21 99 10 13 62
42 57 21 69 68
51 13 12 14 12
40 45 19 18 74
59 30 63 33 38
70 65 63 64 85
26 37 39 81 78
43 24 56 64 82
64 76 52 82 96
80 93 14 69 16
52 74 72 24 76
89 44 45 34 33
78 10 88 78 51
18 91 63 81 43
22 13 46 24 70
92 95 95 61 46
24 16 53 61 24
76 15 74 23 18
24 80 55 89 15
25 60 50 80 28
18 26 25 33 96
97 25 80 65 69
36 80 75 32 98
17 34 82 13 31
72 28 76 66 84
32 93 24 70 82
11 16 70 81 18
85 53 61 25 23
87 34 36 56 43
11 71 18 48 35
89 11 24 89 76
93 53 32 91 90
58 84 69 86 52
72 52 35 24 46
49 55 31 76 82
30 99 37 43 69
97 75 72 18 32
24 30 51 23 81
72 39 54 65 17
81 87 77 87 66
18 65 66 79 81
87 16 73 95 18
58 62 70 22 97
53 28 13 36 13
45 25 30 37 36
72 71 81 69 61
16 83 69 59 58
26 36 77 96 24
37 66 13 24 23
84 43 16 58 97
24 93 41 27 60
56 82 82 27 76
11 25 28 20 56
67 81 74 55 19
58 86 62 40 35
30 63 29 15 20
62 67 29 17 94
76 64 48 28 22
77 49 74 44 36
41 82 99 23 82
77 10 34 59 84
27 21 69 31 74
69 51 14 48 32
47 75 82 37 54
29 79 53 59 11
28 50 88 83 99
46 91 98 57 57
88 74 50 48 90
87 71 38 28 38
59 49 13 97 72
40 23 29 92 65
16 33 74 19 30
63 85 64 17 72
26 82 68 97 99
45 45 30 23 18
50 84 35 44 81
95 85 92 45 24
90 67 11 46 49
40 75 63 54 59
80 93 84 81 58
58 94 37 69 48
37 76 58 20 14
45 26 10 81 53
94 95 27 98 57
43 17 36 12 76
30 63 11 83 39
86 84 81 84 60
42 31 79 22 26
31 13 30 63 57
47 27 34 14 83
23 28 14 70 86
72 38 86 61 49
19 27 16 68 22
32 36 82 48 35
83 55 15 58 68
97 92 82 59 67
29 63 43 14 62
35 80 80 39 12
97 70 53 11 38
93 73 91 16 31
76 18 19 89 51
35 62 20 41 80
62 90 98 89 34
54 65 18 85 80
73 97 88 47 31
59 84 80 10 31
75 95 61 58 50
16 70 16 30 57
90 77 51 38 25
60 51 50 51 80
54 34 64 64 47
39 54 88 25 92
81 91 65 74 66
69 38 29 17 75
24 34 68 66 66
21 67 46 14 77
18 80 23 68 34
15 95 47 19 47
96 95 17 97 39
36 60 80 48 52
64 25 18 49 42
42 42 67 69 63
64 34 52 55 66
14 36 50 36 83
65 45 50 69 14
76 90 18 42 78
86 78 19 49 37
97 14 59 38 32
12 69 88 24 79
23 84 85 76 52
16 24 39 17 34
65 98 71 88 49
65 52 61 14 32
87 17 22 53 16
12 83 71 25 73
14 99 69 93 80
13 87 50 82 87
77 38 89 56 60
49 65 40 90 71
29 29 12 32 35
86 53 44 53 24
76 66 23 46 59
17 41 25 93 21
61 14 80 19 39
53 34 64 59 90
85 27 71 38 64
11 10 84 67 89
75 45 22 18 15
34 90 45 39 48
77 50 14 94 51
20 51 18 95 24
53 59 36 94 92
53 49 58 61 73
21 92 18 84 21
77 45 92 60 25
66 38 77 75 91
19 50 18 13 22
69 77 84 60 13
83 75 42 68 86
98 57 46 18 69
87 20 70 48 62
86 82 59 76 32
58 37 95 90 87
78 96 32 59 69
98 76 96 40 82
42 39 46 51 72
45 14 92 78 43
12 37 91 52 17
11 58 44 33 99
67 54 96 42 56
47 86 69 23 69
30 96 46 34 74
77 17 43 96 67
59 87 18 84 63
53 31 90 32 65
14 80 14 40 29
27 39 21 95 34
15 33 67 29 81
75 45 47 36 22
55 87 72 99 81
97 45 69 33 42
16 21 56 19 97
42 40 10 53 68
39 33 92 98 64
60 32 89 60 47
16 75 51 57 93
63 98 67 25 62
27 75 55 10 37
62 13 79 64 73
31 67 52 91 39
46 31 23 22 10
12 65 46 58 41
28 29 19 79 41
54 56 34 74 85
79 63 31 66 23
36 98 78 39 75
48 98 34 22 55
87 10 87 76 75
69 66 88 21 89
74 85 34 40 51
52 31 54 52 41
62 20 65 90 59
19 19 56 93 28
15 10 88 60 36
51 97 45 93 23
76 74 85 19 14
73 43 13 54 36
61 71 67 29 52
65 21 83 15 26
70 69 91 61 54
93 81 14 34 80
50 55 21 31 49
50 18 96 79 68
85 12 35 78 56
42 64 28 31 93
97 62 86 15 84
97 49 90 58 62
69 52 88 50 71
54 71 85 36 88
55 32 51 20 56
87 14 12 58 88
62 75 53 28 20
29 74 59 77 38
10 18 40 47 88
99 58 27 19 21
36 70 13 72 37
76 47 14 50 14
46 33 82 26 20
78 52 45 68 84
68 95 56 83 64
36 70 80 54 32
81 20 21 97 51
66 80 58 81 77
14 66 26 82 15
27 43 30 41 70
61 76 98 84 96
16 57 51 42 24
88 69 11 65 95
13 87 92 79 50
39 14 95 39 34
91 23 83 60 30
10 73 92 53 23
14 33 48 47 79
57 72 60 44 44
68 32 79 94 40
14 22 45 12 34
84 98 23 87 74
18 48 46 54 76
76 39 96 61 49
46 63 52 63 68
30 93 52 36 51
53 92 28 29 58
11 63 52 90 22
62 20 34 64 57
20 71 88 14 42
10 46 49 12 97
51 30 55 20 30
74 44 36 42 34
49 95 29 82 35
16 13 32 44 78
11 22 23 91 39
11 11 76 73 25
63 67 54 14 85
79 45 27 47 48
33 19 59 75 83
28 16 12 39 43
58 17 32 18 79
76 18 32 64 26
13 60 11 26 19
50 11 27 85 16
56 34 22 42 89
99 19 17 59 40
71 10 54 48 68
79 52 53 47 48
22 87 82 52 53
56 30 57 69 19
77 41 40 19 62
53 40 91 68 59
46 99 56 82 79
28 63 89 31 66
91 30 40 85 27
75 29 91 11 88
68 28 53 43 79
53 56 18 13 50
89 67 49 83 78
62 24 75 70 10
37 54 34 56 46
12 42 83 13 41
53 48 87 44 62
48 75 73 35 17
95 54 13 72 11
11 19 73 94 36
20 15 22 83 34
88 87 69 35 24
98 40 23 66 15
53 59 39 79 25
40 91 43 57 75
54 11 83 30 58
45 43 55 20 33
19 99 17 88 40
12 49 61 72 51
42 82 36 36 83
68 46 45 40 55
34 45 79 31 69
19 50 73 79 83
53 48 45 51 51
73 95 18 46 33
86 43 80 89 97
65 46 84 38 88
41 30 94 61 97
84 52 75 75 91
19 66 13 63 46
29 18 19 78 36
90 46 19 31 78
21 96 42 62 61
92 42 76 25 13
80 13 65 39 37
34 86 26 75 51
59 51 33 52 15
59 41 88 61 53
83 34 71 87 56
34 40 83 54 41
48 14 18 62 55
28 21 21 78 62
25 17 49 92 14
27 13 42 73 68
53 13 90 58 69
46 58 47 30 45
31 11 13 49 84
78 89 16 69 94
33 31 58 38 19
98 41 37 20 57
70 82 54 56 76
58 53 11 66 81
14 25 44 75 60
19 31 76 85 62
38 21 97 46 58
83 51 43 74 46
42 23 85 32 15
23 76 56 46 87
78 38 94 43 75
12 61 16 89 11
53 66 71 72 25
37 45 33 10 67
63 50 80 14 19
32 78 53 50 59
88 22 87 48 80
39 50 94 47 68
52 33 62 64 30
67 20 91 37 18
89 25 28 21 35
61 20 42 62 14
44 96 62 73 65
97 60 68 62 43
12 38 34 61 20
11 28 86 51 51
20 38 39 48 20
45 82 98 76 24
26 90 77 44 22
23 55 82 10 18
35 63 35 83 54
83 14 13 75 94
63 49 77 83 76
85 98 32 45 70
63 40 22 89 32
60 79 23 60 82
68 26 69 75 82
18 24 62 50 83
51 90 32 12 63
66 61 54 75 13
94 69 31 48 20
50 46 67 69 95
52 37 54 16 49
36 29 15 49 31
73 77 24 78 89
66 97 86 54 65
81 92 28 53 58
86 52 52 66 75
65 79 49 87 25
47 40 55 32 68
42 99 55 62 87
94 14 41 99 40
74 27 90 56 18
36 38 12 87 71
77 80 79 43 58
28 77 29 90 51
32 29 33 30 33
42 71 54 85 36
11 75 94 99 18
83 29 73 84 28
44 16 55 79 83
36 86 21 99 23
15 39 10 37 61
14 27 63 43 54
75 89 84 99 35
65 50 81 69 75
78 21 74 61 19
43 18 38 90 87
59 17 11 70 21
22 29 36 44 32
34 12 83 73 75
95 44 28 81 89
58 65 94 28 72
82 65 54 90 74
20 80 21 41 29
93 12 18 87 43
31 85 93 37 28
39 49 14 74 31
55 47 98 19 58
57 52 70 93 48
53 73 65 11 45
86 88 65 12 80
33 15 63 51 88
49 37 82 51 55
41 44 30 73 81
90 95 75 20 67
73 15 40 62 59
29 13 68 19 74
32 23 99 17 55
27 98 13 80 77
72 34 32 22 81
77 18 13 92 13
84 33 17 22 67
29 63 96 96 13
32 98 77 38 18
22 91 44 34 24
62 29 76 92 80
84 14 78 43 27
45 74 84 43 56
16 11 80 10 97
72 82 40 45 53
89 84 12 97 41
37 34 33 49 86
92 48 87 74 25
35 30 72 84 61
49 62 67 91 52
40 91 21 55 58
22 68 31 73 14
95 79 64 44 58
34 43 23 98 22
54 84 72 42 66
58 70 98 89 55
25 47 23 12 61
72 74 48 91 77
43 22 40 85 45
85 43 11 22 48
26 49 41 95 36
60 18 17 45 35
41 76 83 75 52
27 61 84 88 58
36 80 22 35 11
61 59 51 13 68
98 45 63 16 77
27 39 95 20 26
43 27 76 32 60
44 93 46 94 68
45 85 56 95 59
22 34 78 95 82
49 62 48 55 13
98 78 45 99 15
23 54 55 19 17
38 39 28 44 19
10 46 98 28 14
49 94 66 41 68
85 85 27 38 13
71 13 15 95 95
23 72 96 82 18
39 42 35 80 37
14 34 78 55 68
53 74 66 90 97
33 98 34 68 85
88 10 82 48 36
11 29 80 50 12
55 39 42 63 37
95 72 96 78 52
13 75 96 46 34
38 39 13 57 16
62 34 85 45 15
58 18 38 29 54
59 41 17 68 98
17 53 58 87 93
93 14 15 25 79
70 67 65 77 87
83 61 69 20 66
18 54 59 36 31
97 31 29 19 69
46 41 70 90 76
83 57 42 30 12
70 76 52 79 17
55 24 97 41 10
35 31 69 85 44
93 64 62 73 12
57 93 75 66 47
24 57 35 78 99
84 21 88 32 14
20 45 87 59 69
33 11 64 27 63
33 71 49 92 95
73 76 74 32 72
43 89 22 48 51
68 82 16 38 22
12 15 57 27 25
10 69 93 59 96
92 80 36 89 39
30 48 21 21 39
91 42 76 92 36
86 83 78 40 62
79 54 28 67 74
36 27 83 86 64
67 76 61 37 90
71 71 70 81 58
77 12 48 84 37
60 22 11 88 60
94 70 74 37 96
20 52 48 47 98
15 71 60 87 98
21 75 57 33 40
61 50 66 83 48
47 68 62 80 92
69 40 91 42 27
49 10 85 99 19
63 39 63 19 50
10 17 38 42 74
30 52 80 38 86
97 52 76 30 66
66 52 64 74 93
67 65 63 47 96
96 91 11 73 73
95 86 50 70 65
36 55 23 49 83
71 75 49 50 16
17 20 99 29 47
43 79 17 36 38
59 15 37 82 59
11 91 86 97 54
85 28 95 56 35
59 64 23 13 56
89 98 96 78 59
85 70 13 60 64
99 77 45 66 21
51 78 96 79 66
15 73 53 37 74
75 49 35 24 70
47 67 31 14 18
12 57 14 88 36
54 81 74 11 10
15 15 63 20 31
63 57 84 85 96
57 19 76 22 58
81 90 35 57 40
74 94 80 88 12
45 90 56 93 64
83 78 35 15 95
47 99 20 30 63
58 59 26 34 44
88 29 46 35 11
76 24 75 56 39
49 53 51 58 56
15 53 30 17 84
72 39 78 74 10
92 80 74 61 53
42 84 90 17 60
